_id,name,timestamp,free_bikes,empty_slots
6761aca55b7ae6ee75bd8b98,Paseo de Los Puentes,2024-12-17 16:53:57.739,3,16
6761aca55b7ae6ee75bd8b99,Ágora,2024-12-17 16:53:57.739,5,18
6761aca55b7ae6ee75bd8b9a,Campo de La Leña (Plaza De España),2024-12-17 16:53:57.739,1,12
6761aca55b7ae6ee75bd8b9b,Cuatro Caminos,2024-12-17 16:53:57.739,6,15
6761aca55b7ae6ee75bd8b9c,Puerto - Palexco,2024-12-17 16:53:57.739,5,10
6761aca55b7ae6ee75bd8b9d,Expocoruna,2024-12-17 16:53:57.739,6,11
6761aca55b7ae6ee75bd8b9e,Plaza Recife,2024-12-17 16:53:57.739,10,5
6761aca55b7ae6ee75bd8b9f,Plaza de San Rosendo,2024-12-17 16:53:57.739,2,13
6761aca55b7ae6ee75bd8ba0,Puerta Real,2024-12-17 16:53:57.739,1,21
6761aca55b7ae6ee75bd8ba1,Plaza de Conchiñas,2024-12-17 16:53:57.739,0,14
6761aca55b7ae6ee75bd8ba2,Estación Tren,2024-12-17 16:53:57.739,5,9
6761aca55b7ae6ee75bd8ba3,Adormideras,2024-12-17 16:53:57.739,8,10
6761aca55b7ae6ee75bd8ba4,Marineda,2024-12-17 16:53:57.739,4,18
6761aca55b7ae6ee75bd8ba5,Parque de Santa Margarita,2024-12-17 16:53:57.739,2,11
6761aca55b7ae6ee75bd8ba6,Ciudad Escolar,2024-12-17 16:53:57.739,11,7
6761aca55b7ae6ee75bd8ba7,Parque de Eirís,2024-12-17 16:53:57.739,1,18
6761aca55b7ae6ee75bd8ba8,Novo Mesoiro,2024-12-17 16:53:57.739,0,17
6761aca55b7ae6ee75bd8ba9,Chuac,2024-12-17 16:53:57.739,5,14
6761aca55b7ae6ee75bd8baa,Casa de Sol,2024-12-17 16:53:57.739,2,13
6761aca55b7ae6ee75bd8bab,Centro deportivo Elviña,2024-12-17 16:53:57.739,2,17
6761aca55b7ae6ee75bd8bac,Maestranza,2024-12-17 16:53:57.739,2,16
6761aca55b7ae6ee75bd8bad,Mirador de los Castros,2024-12-17 16:53:57.739,11,8
6761aca55b7ae6ee75bd8bae,Plaza de Vigo,2024-12-17 16:53:57.739,7,7
6761aca55b7ae6ee75bd8baf,Obelisco,2024-12-17 16:53:57.739,6,15
6761aca55b7ae6ee75bd8bb0,Millenium,2024-12-17 16:53:57.739,8,7
6761aca55b7ae6ee75bd8bb1,Praza de Ourense,2024-12-17 16:53:57.739,12,2
6761aca55b7ae6ee75bd8bb2,Parque del Agra,2024-12-17 16:53:57.739,7,8
6761aca55b7ae6ee75bd8bb3,Rosales-Labañou,2024-12-17 16:53:57.739,6,9
6761aca55b7ae6ee75bd8bb4,Centro Cívico Monelos,2024-12-17 16:53:57.739,6,8
6761acc38b5830be92378cf4,Avenida de Arteixo,2024-12-17 16:54:27.229,1,13
6761acc38b5830be92378cf5,Mercado de Monte Alto,2024-12-17 16:54:27.229,4,11
6761acc38b5830be92378cf6,Los Rosales,2024-12-17 16:54:27.229,0,25
6761acc38b5830be92378cf7,Plaza de Portugal,2024-12-17 16:54:27.229,6,14
6761acc38b5830be92378cf8,Ventorrillo,2024-12-17 16:54:27.229,1,17
6761acc38b5830be92378cf9,Cd Castrillón,2024-12-17 16:54:27.229,4,11
6761acc38b5830be92378cfa, Pablo Picasso,2024-12-17 16:54:27.229,12,7
6761acc38b5830be92378cfb,Barrio de las Flores,2024-12-17 16:54:27.229,9,14
6761acc38b5830be92378cfc,Torre de Hércules,2024-12-17 16:54:27.229,0,15
6761acc38b5830be92378cfd,Campo de Marte,2024-12-17 16:54:27.229,0,15
6761acc38b5830be92378cfe,Hospital Abente y Lago,2024-12-17 16:54:27.229,2,13
6761acc38b5830be92378cff,Plaza de Tabacos,2024-12-17 16:54:27.229,12,6
6761acc38b5830be92378d00,Casa del Agua,2024-12-17 16:54:27.229,6,10
6761acc38b5830be92378d01,Plaza De Pontevedra,2024-12-17 16:54:27.229,17,11
6761acc38b5830be92378d02,Estación Autobuses,2024-12-17 16:54:27.229,8,7
6761acc38b5830be92378d03,Orillamar,2024-12-17 16:54:27.229,0,15
6761acc38b5830be92378d04,Aquarium,2024-12-17 16:54:27.229,2,12
6761acc38b5830be92378d05,Parque de Oza,2024-12-17 16:54:27.229,6,9
6761acc38b5830be92378d06,Aparcamiento Matogrande,2024-12-17 16:54:27.229,8,7
6761acc38b5830be92378d07,Agrela,2024-12-17 16:54:27.229,5,18
